fighter1,fighter2,fight_outcome,fighter1_Weight,fighter1_Reach,fighter1_SLpM,fighter1_StrAcc,fighter1_SApM,fighter1_StrDef,fighter1_TDAvg,fighter1_TDAcc,fighter1_TDDef,fighter1_SubAvg,fighter2_Weight,fighter2_Reach,fighter2_SLpM,fighter2_StrAcc,fighter2_SApM,fighter2_StrDef,fighter2_TDAvg,fighter2_TDAcc,fighter2_TDDef,fighter2_SubAvg,fighter1_Wins,fighter1_Losses,fighter1_Draws,fighter2_Wins,fighter2_Losses,fighter2_Draws,fighter1_Height_in,fighter2_Height_in,fighter1_Age,fighter2_Age,fighter1_Stance_Open stance,fighter1_Stance_Orthodox,fighter1_Stance_Southpaw,fighter1_Stance_Switch,fighter2_Stance_Open stance,fighter2_Stance_Orthodox,fighter2_Stance_Southpaw,fighter2_Stance_Switch,diff_TDAcc,diff_StrAcc,diff_SubAvg,diff_StrDef,diff_Age,diff_SApM,diff_SLpM,diff_Reach,diff_TDAvg,diff_Height_in,diff_Draws,diff_TDDef,diff_Weight,diff_Wins,diff_Losses
Alex Caceres,Jason Knight,0,145.0,73,4.21,49,3.09,62,0.54,68,64,0.7,145.0,71,2.95,33,3.02,51,1.31,31,47,1.7,21,15,0,20,5,0,70.0,70.0,36.0,32.0,False,False,True,False,False,True,False,False,37,16,-1.0,11,4.0,0.06999999999999984,1.2599999999999998,2,-0.77,0.0,0,17,0.0,1,10
Randy Brown,Belal Muhammad,0,170.0,78,4.35,47,3.24,54,0.81,39,73,0.6,170.0,72,4.39,43,3.48,57,2.28,39,89,0.2,19,6,0,24,3,0,75.0,71.0,34.0,36.0,False,True,False,False,False,True,False,False,0,4,0.39999999999999997,-3,-2.0,-0.23999999999999977,-0.040000000000000036,6,-1.4699999999999998,4.0,0,-16,0.0,-5,3
Wilson Reis,Yuta Sasaki,1,125.0,65,1.83,29,3.04,55,5.15,42,47,0.6,125.0,71,2.16,41,2.5,50,3.03,43,41,1.2,23,10,0,21,6,2,64.0,70.0,40.0,35.0,False,False,True,False,False,False,True,False,-1,-12,-0.6,5,5.0,0.54,-0.33000000000000007,-6,2.1200000000000006,-6.0,-2,6,0.0,2,4
Ryan LaFlare,Roan Carneiro,1,170.0,74,2.89,40,1.86,63,2.13,44,58,0.2,170.0,76,1.46,46,1.82,62,3.05,42,83,1.4,14,3,0,21,11,0,73.0,71.0,41.0,46.0,False,False,True,False,False,True,False,False,2,-6,-1.2,1,-5.0,0.040000000000000036,1.4300000000000002,-2,-0.9199999999999999,2.0,0,-25,0.0,-7,-8
Ricky Glenn,Phillipe Nover,1,170.0,70,3.79,42,4.3,51,0.72,13,69,0.4,145.0,72,1.79,35,2.48,56,0.99,28,44,0.7,22,9,2,11,8,1,72.0,69.0,35.0,41.0,False,False,True,False,False,True,False,False,-15,7,-0.29999999999999993,-5,-6.0,1.8199999999999998,2.0,-2,-0.27,3.0,1,25,25.0,11,1
Nik Lentz,Islam Makhachev,0,145.0,68,3.44,47,3.25,50,3.3,32,43,1.2,155.0,70,2.63,58,1.55,61,3.2,53,90,1.1,30,12,2,27,1,0,68.0,70.0,40.0,33.0,False,True,False,False,False,False,True,False,-21,-11,0.09999999999999987,-11,7.0,1.7,0.81,-2,0.09999999999999964,-2.0,2,-47,-10.0,3,11
Dustin Poirier,Jim Miller,1,155.0,72,5.3,50,4.33,52,1.24,36,64,1.3,155.0,71,2.99,42,3.51,56,1.52,44,49,1.7,30,9,0,38,18,0,69.0,68.0,36.0,41.0,False,False,True,False,False,False,True,False,-8,8,-0.3999999999999999,-4,-5.0,0.8200000000000003,2.3099999999999996,1,-0.28,1.0,0,15,0.0,-8,-9
Glover Teixeira,Jared Cannonier,1,205.0,76,3.73,49,4.43,51,2.11,33,60,0.9,185.0,77,4.6,50,4.49,56,0.46,44,64,0.0,33,9,0,18,8,0,74.0,71.0,45.0,41.0,False,True,False,False,False,False,False,True,-11,-1,0.9,-5,4.0,-0.0600000000000005,-0.8699999999999997,-1,1.65,3.0,0,-4,20.0,15,1
Jacare Souza,Tim Boetsch,1,185.0,72,2.53,47,2.83,62,2.57,39,57,1.3,185.0,74,2.93,50,2.9,57,1.45,34,59,0.8,26,10,0,21,13,0,73.0,72.0,45.0,44.0,False,True,False,False,False,True,False,False,5,-3,0.5,5,1.0,-0.06999999999999984,-0.40000000000000036,-2,1.1199999999999999,1.0,0,-2,0.0,5,-3
Anderson Silva,Derek Brunson,1,185.0,77,3.05,61,2.05,60,0.5,77,69,0.8,185.0,77,3.51,47,3.05,51,3.14,33,85,0.6,34,11,0,23,9,0,74.0,73.0,49.0,41.0,False,False,True,False,False,False,True,False,44,14,0.20000000000000007,9,8.0,-1.0,-0.45999999999999996,0,-2.64,1.0,0,-16,0.0,11,2
Daniel Jolly,Khalil Rountree Jr.,0,205.0,75,1.32,46,3.39,44,2.83,33,50,0.0,205.0,76,3.73,38,4.51,48,0.0,0,58,0.1,5,3,0,14,6,0,73.0,73.0,40.0,35.0,False,True,False,False,False,False,True,False,33,8,-0.1,-4,5.0,-1.1199999999999997,-2.41,-1,2.83,0.0,0,-8,0.0,-9,-3
Tecia Pennington,Bec Rawlings,1,115.0,60,4.82,47,3.53,61,0.57,14,63,0.1,125.0,64,4.48,42,5.66,57,0.71,40,68,0.4,14,7,0,7,8,0,61.0,66.0,35.0,36.0,False,True,False,False,False,True,False,False,-26,5,-0.30000000000000004,4,-1.0,-2.1300000000000003,0.33999999999999986,-4,-0.14,-5.0,0,-5,-10.0,7,-1
Chas Skelly,Chris Gruetzemacher,1,145.0,72,2.01,40,3.21,49,1.74,34,39,2.3,155.0,68,6.18,57,4.96,52,0.21,50,65,0.0,19,3,0,15,5,0,71.0,68.0,39.0,38.0,False,True,False,False,False,True,False,False,-16,-17,2.3,-3,1.0,-1.75,-4.17,4,1.53,3.0,0,-26,-10.0,4,-2
Ricardo Ramos,Michinori Tanaka,1,145.0,72,3.03,36,3.85,55,2.77,61,72,0.8,135.0,67,1.97,37,1.99,50,2.4,38,43,0.2,17,6,0,11,3,0,69.0,65.0,29.0,34.0,False,True,False,False,False,True,False,False,23,-1,0.6000000000000001,5,-5.0,1.86,1.0599999999999998,5,0.3700000000000001,4.0,0,29,10.0,6,3
Holly Holm,Germaine de Randamie,0,135.0,69,3.13,40,2.92,55,0.87,30,76,0.1,135.0,71,2.57,46,2.0,65,0.0,0,65,0.4,15,7,0,10,5,0,68.0,69.0,43.0,40.0,False,False,True,False,False,True,False,False,30,-6,-0.30000000000000004,-10,3.0,0.9199999999999999,0.56,-2,0.87,-1.0,0,11,0.0,5,2
Abel Trujillo,James Vick,0,155.0,70,2.65,41,2.31,59,2.18,45,40,0.4,155.0,76,4.13,39,3.31,60,0.26,33,57,0.7,15,8,0,13,5,0,68.0,75.0,41.0,38.0,False,True,False,False,False,True,False,False,12,2,-0.29999999999999993,-1,3.0,-1.0,-1.48,-6,1.9200000000000002,-7.0,0,-17,0.0,2,3
Anthony Hamilton,Marcel Fortuna,0,260.0,76,3.91,65,3.02,45,2.62,42,78,0.0,205.0,74,3.83,46,4.52,64,0.45,8,75,0.5,15,9,0,9,3,0,77.0,73.0,44.0,39.0,False,True,False,False,False,True,False,False,34,19,-0.5,-19,5.0,-1.4999999999999996,0.08000000000000007,2,2.17,4.0,0,3,55.0,6,6
Jessica Andrade,Angela Hill,1,125.0,62,6.44,50,5.51,54,2.23,54,72,0.3,115.0,64,5.47,50,4.92,61,0.81,32,75,0.1,26,13,0,18,14,0,61.0,63.0,33.0,40.0,False,True,False,False,False,True,False,False,22,0,0.19999999999999998,-7,-7.0,0.5899999999999999,0.9700000000000006,-2,1.42,-2.0,0,-3,10.0,8,-1
Dennis Bermudez,Chan Sung Jung,0,155.0,66,4.42,46,3.07,59,3.89,40,82,1.1,145.0,72,3.93,41,4.52,52,0.7,44,72,0.6,17,9,0,17,8,0,66.0,67.0,38.0,38.0,False,True,False,False,False,True,False,False,-4,5,0.5000000000000001,7,0.0,-1.4499999999999997,0.48999999999999977,-6,3.1900000000000004,-1.0,0,10,10.0,0,1
Brandon Thatch,Niko Price,0,170.0,74,2.7,42,3.63,52,1.36,66,50,0.7,170.0,76,5.21,42,5.58,48,1.04,29,52,0.7,11,5,0,16,8,0,74.0,72.0,39.0,35.0,False,False,False,True,False,True,False,False,37,0,0.0,4,4.0,-1.9500000000000002,-2.51,-2,0.32000000000000006,2.0,0,-2,0.0,-5,-3
Antonio Carlos Junior,Marvin Vettori,1,185.0,79,1.95,42,2.14,52,3.42,39,53,0.8,185.0,74,4.56,45,4.24,56,1.66,45,69,0.5,11,5,0,19,7,1,74.0,72.0,35.0,31.0,False,True,False,False,False,False,True,False,-6,-3,0.30000000000000004,-4,4.0,-2.1,-2.6099999999999994,5,1.76,2.0,-1,-16,0.0,-8,-2
Louis Smolka,Ray Borg,0,135.0,68,4.67,47,4.11,53,1.69,35,32,1.8,135.0,63,1.52,52,1.93,48,3.89,50,46,1.0,17,9,0,13,5,0,69.0,64.0,33.0,31.0,False,True,False,False,False,True,False,False,-15,-5,0.8,5,2.0,2.1800000000000006,3.15,5,-2.2,5.0,0,-14,0.0,4,4
Ovince Saint Preux,Volkan Oezdemir,0,205.0,80,3.03,47,3.33,47,1.09,36,67,0.5,205.0,75,4.95,48,4.22,55,0.5,29,80,0.1,27,18,0,20,8,0,75.0,74.0,41.0,35.0,False,False,True,False,False,True,False,False,7,-1,0.4,-8,6.0,-0.8899999999999997,-1.9200000000000004,5,0.5900000000000001,1.0,0,-13,0.0,7,10
Alexa Grasso,Felice Herrig,0,125.0,66,4.19,41,3.69,58,0.44,40,54,0.7,115.0,65,3.84,37,5.19,48,1.08,28,75,0.8,16,4,1,14,10,0,65.0,64.0,31.0,40.0,False,True,False,False,False,True,False,False,12,4,-0.10000000000000009,10,-9.0,-1.5000000000000004,0.35000000000000053,1,-0.6400000000000001,1.0,1,-21,10.0,2,-6
Dong Hyun Kim,Tarec Saffiedine,1,170.0,76,2.12,49,1.89,58,2.93,43,71,0.6,170.0,70,4.05,47,3.06,62,0.52,36,84,0.1,22,4,1,16,7,0,74.0,70.0,43.0,38.0,False,False,True,False,False,False,False,True,7,2,0.5,-4,5.0,-1.1700000000000002,-1.9299999999999997,6,2.41,4.0,1,-13,0.0,6,-3
Mike Pyle,Alex Garcia,0,170.0,74,2.74,45,2.84,60,1.8,35,70,1.5,170.0,72,1.81,31,3.03,59,3.72,52,66,0.1,27,14,1,15,6,0,72.0,69.0,49.0,37.0,False,True,False,False,False,True,False,False,-17,14,1.4,1,12.0,-0.18999999999999995,0.9300000000000002,2,-1.9200000000000002,3.0,1,4,0.0,12,8
Johny Hendricks,Neil Magny,0,185.0,69,3.49,45,3.99,53,3.83,46,63,0.3,170.0,80,3.43,46,2.48,51,2.12,38,53,0.2,18,8,0,29,14,0,69.0,75.0,41.0,37.0,False,False,True,False,False,True,False,False,8,-1,0.09999999999999998,2,4.0,1.5100000000000002,0.06000000000000005,-11,1.71,-6.0,0,10,15.0,-11,-6
TJ Dillashaw,John Lineker,1,135.0,67,5.09,41,3.47,62,1.56,30,77,0.8,135.0,67,5.36,40,4.27,56,0.56,58,67,0.6,18,5,0,31,9,0,66.0,63.0,39.0,34.0,False,True,False,False,False,True,False,False,-28,1,0.20000000000000007,6,5.0,-0.7999999999999994,-0.27000000000000046,0,1.0,3.0,0,10,0.0,-13,-4
Aleksei Oleinik,Viktor Pesta,1,240.0,80,3.29,48,3.8,44,1.82,46,37,1.9,240.0,77,1.58,36,2.54,56,3.29,28,100,0.0,60,17,1,10,4,0,74.0,75.0,47.0,34.0,False,True,False,False,False,True,False,False,18,12,1.9,-12,13.0,1.2599999999999998,1.71,3,-1.47,-1.0,1,-63,0.0,50,13
Jocelyn Jones-Lybarger,Nina Nunes,0,115.0,64,2.96,31,4.83,56,0.34,25,81,0.0,125.0,64,4.39,45,3.47,55,0.24,33,73,0.5,6,4,0,11,7,0,67.0,65.0,39.0,39.0,False,True,False,False,False,True,False,False,-8,-14,-0.5,1,0.0,1.3599999999999999,-1.4299999999999997,0,0.10000000000000003,2.0,0,8,-10.0,-5,-3
Amanda Nunes,Ronda Rousey,1,135.0,69,4.55,51,2.62,57,2.73,54,82,0.7,135.0,66,4.17,52,4.14,44,6.26,68,50,4.8,23,5,0,12,2,0,68.0,67.0,36.0,38.0,False,True,False,False,False,True,False,False,-14,-1,-4.1,13,-2.0,-1.5199999999999996,0.3799999999999999,3,-3.53,1.0,0,32,0.0,11,3
Anthony Rocco Martin,Alex White,1,170.0,73,2.68,37,2.59,58,0.71,27,68,1.0,155.0,71,3.76,42,3.07,60,0.92,28,71,0.5,17,6,0,13,6,0,72.0,72.0,35.0,36.0,False,True,False,False,False,False,True,False,-1,-5,0.5,-2,-1.0,-0.48,-1.0799999999999996,2,-0.21000000000000008,0.0,0,-3,15.0,4,0
Frankie Saenz,Augusto Mendes,0,135.0,66,3.94,47,3.5,52,1.74,31,61,0.1,135.0,65,2.42,34,3.91,56,1.75,33,80,0.0,13,7,0,6,2,0,66.0,66.0,44.0,42.0,False,True,False,False,False,True,False,False,-2,13,0.1,-4,2.0,-0.41000000000000014,1.52,1,-0.010000000000000009,0.0,0,-19,0.0,7,5
Dominick Cruz,Cody Garbrandt,0,135.0,68,3.91,33,2.61,70,2.82,42,83,0.1,135.0,65,2.98,40,3.76,60,1.03,34,80,0.0,24,4,0,14,6,0,68.0,68.0,40.0,33.0,False,True,False,False,False,True,False,False,8,-7,0.1,10,7.0,-1.15,0.9300000000000002,3,1.7899999999999998,0.0,0,3,0.0,10,-2
Court McGee,Ben Saunders,0,170.0,75,4.6,37,3.59,61,1.87,25,69,0.5,170.0,77,3.23,50,3.58,51,0.2,40,66,1.3,23,13,0,22,13,2,71.0,74.0,40.0,41.0,False,True,False,False,False,True,False,False,-15,-13,-0.8,10,-1.0,0.009999999999999787,1.3699999999999997,-2,1.6700000000000002,-3.0,-2,3,0.0,1,0
Devin Powell,Drakkar Klose,0,155.0,73,2.88,41,3.67,51,0.0,0,0,0.6,155.0,70,4.33,55,3.54,50,1.65,27,69,0.0,9,4,0,15,3,1,72.0,69.0,37.0,37.0,False,True,False,False,False,True,False,False,-27,-14,0.6,1,0.0,0.1299999999999999,-1.4500000000000002,3,-1.65,3.0,-1,-69,0.0,-6,1
Yair Rodriguez,BJ Penn,1,145.0,71,4.65,46,3.99,52,0.69,27,58,0.7,155.0,70,2.76,48,3.2,56,1.19,55,74,0.5,16,5,0,16,14,2,71.0,69.0,32.0,46.0,False,True,False,False,False,True,False,False,-28,-2,0.19999999999999996,-4,-14.0,0.79,1.8900000000000006,1,-0.5,2.0,-2,-16,-10.0,0,-9
John Moraga,Sergio Pettis,0,125.0,66,2.57,43,2.55,56,0.62,23,44,1.1,125.0,69,3.88,37,2.91,65,0.85,40,67,0.4,19,7,0,18,5,0,66.0,66.0,41.0,31.0,False,True,False,False,False,True,False,False,-17,6,0.7000000000000001,-9,10.0,-0.3600000000000003,-1.31,-3,-0.22999999999999998,0.0,0,-23,0.0,1,2
Joe Lauzon,Marcin Held,1,155.0,71,2.84,39,5.39,54,2.39,45,54,2.0,155.0,71,1.41,34,2.02,47,2.46,46,37,1.3,28,16,0,23,7,0,70.0,69.0,40.0,33.0,False,True,False,False,False,True,False,False,-1,5,0.7,7,7.0,3.3699999999999997,1.43,0,-0.06999999999999984,1.0,0,17,0.0,5,9
Trevin Giles,James Bochnovic,1,170.0,74,3.17,54,2.39,58,1.07,50,72,0.3,205.0,81,0.65,26,3.64,21,0.0,0,0,0.0,16,7,0,8,3,0,72.0,76.0,32.0,36.0,False,True,False,False,False,True,False,False,50,28,0.3,37,-4.0,-1.25,2.52,-7,1.07,-4.0,0,72,-35.0,8,4
Chad Laprise,Brian Camozzi,1,170.0,71,4.78,42,3.59,65,1.05,54,78,0.0,170.0,78,3.15,26,6.39,54,0.0,0,0,0.7,13,4,0,7,5,0,70.0,74.0,38.0,33.0,False,True,False,False,False,True,False,False,54,16,-0.7,11,5.0,-2.8,1.6300000000000003,-7,1.05,-4.0,0,78,0.0,6,-1
Cody Stamann,Terrion Ware,1,135.0,64,4.32,46,3.91,60,2.17,37,76,0.0,135.0,71,4.02,32,6.07,50,0.5,22,44,0.0,21,8,1,17,9,0,66.0,68.0,35.0,38.0,False,True,False,False,False,True,False,False,15,14,0.0,10,-3.0,-2.16,0.3000000000000007,-7,1.67,-2.0,1,32,0.0,4,-1
Jordan Mein,Belal Muhammad,0,170.0,73,3.35,44,2.55,69,1.56,58,66,0.2,170.0,72,4.39,43,3.48,57,2.28,39,89,0.2,31,12,0,24,3,0,72.0,71.0,35.0,36.0,False,True,False,False,False,True,False,False,19,1,0.0,12,-1.0,-0.9300000000000002,-1.0399999999999996,1,-0.7199999999999998,1.0,0,-23,0.0,7,9
Thiago Santos,Gerald Meerschaert,1,205.0,76,3.72,48,2.57,53,0.88,33,65,0.1,185.0,77,3.1,45,3.45,53,2.01,35,42,1.5,22,11,0,37,18,0,74.0,73.0,41.0,37.0,False,True,False,False,False,False,True,False,-2,3,-1.4,0,4.0,-0.8800000000000003,0.6200000000000001,-1,-1.13,1.0,0,23,20.0,-15,-7
Alvaro Herrera Mendoza,Jordan Rinaldi,0,155.0,74,1.89,38,3.4,55,0.0,0,33,1.1,145.0,72,1.56,35,2.32,59,1.45,35,20,1.2,9,6,0,14,7,0,72.0,70.0,34.0,37.0,False,True,False,False,False,True,False,False,-35,3,-0.09999999999999987,-4,-3.0,1.08,0.32999999999999985,2,-1.45,2.0,0,13,10.0,-5,-1
Gray Maynard,Teruto Ishihara,1,155.0,70,1.92,32,2.64,66,2.91,47,81,0.7,135.0,69,3.26,44,3.63,53,0.5,16,30,0.0,13,7,1,10,7,2,69.0,67.0,45.0,33.0,False,True,False,False,False,False,True,False,31,-12,0.7,13,12.0,-0.9899999999999998,-1.3399999999999999,1,2.41,2.0,-1,51,20.0,3,0
Thibault Gouti,Andrew Holbrook,1,155.0,72,3.68,34,5.64,50,1.23,80,83,0.3,155.0,70,2.2,49,3.0,54,0.85,18,10,2.1,12,5,0,12,3,0,70.0,71.0,38.0,39.0,False,True,False,False,False,False,True,False,62,-15,-1.8,-4,-1.0,2.6399999999999997,1.48,2,0.38,-1.0,0,73,0.0,0,2
Thales Leites,Brad Tavares,0,185.0,78,2.13,40,2.99,52,2.1,27,30,1.1,185.0,74,3.43,43,3.31,55,0.74,26,80,0.0,28,9,0,20,11,0,73.0,73.0,43.0,37.0,False,True,False,False,False,True,False,False,1,-3,1.1,-3,6.0,-0.31999999999999984,-1.3000000000000003,4,1.36,0.0,0,-50,0.0,8,-2
Mike Santiago,Zabit Magomedsharipov,0,145.0,69,3.44,49,3.58,36,2.66,50,53,1.1,145.0,73,4.89,48,3.0,64,5.22,56,77,0.8,19,12,0,18,1,0,70.0,73.0,35.0,34.0,False,True,False,False,False,True,False,False,-6,1,0.30000000000000004,-28,1.0,0.5800000000000001,-1.4499999999999997,-4,-2.5599999999999996,-3.0,0,-24,0.0,1,11
Shinsho Anzai,Luke Jumeau,1,170.0,70,3.23,58,3.75,45,1.83,16,75,0.0,170.0,72,2.93,43,3.17,58,0.25,100,86,0.0,10,3,0,13,5,0,67.0,71.0,39.0,37.0,False,True,False,False,False,True,False,False,-84,15,0.0,-13,2.0,0.5800000000000001,0.2999999999999998,-2,1.58,-4.0,0,-11,0.0,-3,-2
Francimar Barroso,Aleksandar Rakic,0,205.0,75,2.77,52,3.07,59,2.22,24,83,0.0,205.0,78,4.16,50,2.91,51,0.66,23,85,0.1,19,7,0,14,5,0,73.0,76.0,45.0,33.0,False,True,False,False,False,True,False,False,1,2,-0.1,8,12.0,0.1599999999999997,-1.3900000000000001,-3,1.56,-3.0,0,-2,0.0,5,2
Jenel Lausa,Eric Shelton,0,125.0,68,1.44,42,3.53,53,0.55,66,51,0.8,125.0,68,2.57,42,1.88,63,2.83,51,46,0.2,7,5,0,12,6,0,65.0,66.0,36.0,34.0,False,True,False,False,False,True,False,False,15,0,0.6000000000000001,-10,2.0,1.65,-1.13,0,-2.2800000000000002,-1.0,0,5,0.0,-5,-1
Daichi Abe,Hyun Gyu Lim,1,170.0,71,3.8,33,4.49,56,0.33,50,0,0.0,170.0,77,4.45,41,5.07,51,0.23,100,73,0.2,6,2,0,13,7,1,71.0,75.0,33.0,40.0,False,True,False,False,False,True,False,False,-50,-8,-0.2,5,-7.0,-0.5800000000000001,-0.6500000000000004,-6,0.1,-4.0,-1,-73,0.0,-7,-5
Darren Stewart,Karl Roberson,0,205.0,74,3.05,45,3.29,48,1.75,45,67,0.1,205.0,74,2.57,51,2.42,57,0.72,40,40,0.5,12,8,0,9,6,0,72.0,73.0,34.0,34.0,False,True,False,False,False,False,True,False,5,-6,-0.4,-9,0.0,0.8700000000000001,0.48,0,1.03,-1.0,0,27,0.0,3,2
Jake Collier,Marcel Fortuna,1,230.0,78,5.8,44,5.08,50,0.71,33,67,0.6,205.0,74,3.83,46,4.52,64,0.45,8,75,0.5,13,10,0,9,3,0,75.0,73.0,36.0,39.0,False,True,False,False,False,True,False,False,25,-2,0.09999999999999998,-14,-3.0,0.5600000000000005,1.9699999999999998,4,0.25999999999999995,2.0,0,-8,25.0,4,7
Sage Northcutt,Michel Quinones,1,170.0,71,3.58,52,1.96,58,1.81,34,41,0.6,155.0,73,2.91,29,5.98,48,0.0,0,36,0.0,11,2,0,8,3,0,72.0,70.0,29.0,40.0,False,True,False,False,False,True,False,False,34,23,0.6,10,-11.0,-4.0200000000000005,0.6699999999999999,-2,1.81,2.0,0,5,15.0,3,-1
Anthony Hamilton,Adam Wieczorek,0,260.0,76,3.91,65,3.02,45,2.62,42,78,0.0,250.0,81,1.68,38,1.87,48,0.41,33,58,0.4,15,9,0,10,2,0,77.0,77.0,44.0,33.0,False,True,False,False,False,True,False,False,9,27,-0.4,-3,11.0,1.15,2.2300000000000004,-5,2.21,0.0,0,20,10.0,5,7
Court McGee,Sean Strickland,0,170.0,75,4.6,37,3.59,61,1.87,25,69,0.5,185.0,76,5.95,42,4.57,60,0.73,64,76,0.2,23,13,0,29,7,0,71.0,73.0,40.0,34.0,False,True,False,False,False,True,False,False,-39,-5,0.3,1,6.0,-0.9800000000000004,-1.3500000000000005,-1,1.1400000000000001,-2.0,0,-7,-15.0,-6,6
Joe Lauzon,Clay Guida,0,155.0,71,2.84,39,5.39,54,2.39,45,54,2.0,155.0,70,2.63,33,3.0,61,3.1,35,66,0.6,28,16,0,38,22,0,70.0,67.0,40.0,43.0,False,True,False,False,False,True,False,False,10,6,1.4,-7,-3.0,2.3899999999999997,0.20999999999999996,1,-0.71,3.0,0,-12,0.0,-10,-6
Raphael Assuncao,Matthew Lopez,1,135.0,66,3.22,42,2.5,66,1.65,39,78,0.2,135.0,69,3.13,50,3.73,55,3.32,60,71,1.3,28,10,0,10,4,0,65.0,67.0,42.0,38.0,False,True,False,False,False,False,True,False,-21,-8,-1.1,11,4.0,-1.23,0.0900000000000003,-3,-1.67,-2.0,0,7,0.0,18,6
Angela Hill,Nina Nunes,0,115.0,64,5.47,50,4.92,61,0.81,32,75,0.1,125.0,64,4.39,45,3.47,55,0.24,33,73,0.5,18,14,0,11,7,0,63.0,65.0,40.0,39.0,False,True,False,False,False,True,False,False,-1,5,-0.4,6,1.0,1.4499999999999997,1.08,0,0.5700000000000001,-2.0,0,2,-10.0,7,7
John Dodson,Marlon Moraes,0,135.0,66,3.2,40,3.58,61,0.71,28,82,0.0,135.0,67,3.37,40,4.53,54,0.87,41,46,0.3,22,12,0,23,10,1,63.0,66.0,40.0,36.0,False,True,False,False,False,True,False,False,-13,0,-0.3,7,4.0,-0.9500000000000002,-0.16999999999999993,-1,-0.16000000000000003,-3.0,-1,36,0.0,-1,2
Tatiana Suarez,Viviane Pereira,1,115.0,66,3.22,61,1.58,47,4.65,47,80,0.7,115.0,63,2.7,30,4.48,58,0.25,100,28,0.2,11,1,0,13,2,0,65.0,61.0,34.0,31.0,False,False,True,False,False,True,False,False,-53,31,0.49999999999999994,-11,3.0,-2.9000000000000004,0.52,3,4.4,4.0,0,52,0.0,-2,-1
Nate Marquardt,Cezar Ferreira,0,185.0,74,2.71,49,2.32,55,1.87,51,70,0.8,185.0,78,1.9,42,2.44,53,2.69,53,84,0.5,35,19,2,13,8,0,72.0,73.0,45.0,40.0,False,True,False,False,False,False,True,False,-2,7,0.30000000000000004,2,5.0,-0.1200000000000001,0.81,-4,-0.8199999999999998,-1.0,2,-14,0.0,22,11
Dustin Poirier,Anthony Pettis,1,155.0,72,5.3,50,4.33,52,1.24,36,64,1.3,155.0,72,3.05,47,3.44,54,0.61,50,60,1.1,30,9,0,24,10,0,69.0,70.0,36.0,38.0,False,False,True,False,False,True,False,False,-14,3,0.19999999999999996,-2,-2.0,0.8900000000000001,2.25,0,0.63,-1.0,0,4,0.0,6,-1
Damien Brown,Frank Camacho,0,155.0,68,3.66,38,4.86,50,0.68,27,53,0.7,155.0,73,6.56,46,7.44,51,1.11,31,73,0.0,17,12,0,22,10,0,70.0,70.0,40.0,35.0,False,True,False,False,False,True,False,False,-4,-8,0.7,-1,5.0,-2.58,-2.8999999999999995,-5,-0.43000000000000005,0.0,0,-20,0.0,-5,2
Matt Brown,Diego Sanchez,1,170.0,75,3.76,55,2.92,55,1.68,46,63,1.3,170.0,72,2.69,37,3.02,56,1.51,24,46,0.8,26,19,0,31,13,0,72.0,70.0,44.0,43.0,False,True,False,False,False,False,True,False,22,18,0.5,-1,1.0,-0.10000000000000009,1.0699999999999998,3,0.16999999999999993,2.0,0,17,0.0,-5,6
Nik Lentz,Will Brooks,1,145.0,68,3.44,47,3.25,50,3.3,32,43,1.2,155.0,72,4.26,59,2.54,56,2.08,51,82,0.3,30,12,2,18,4,0,68.0,70.0,40.0,38.0,False,True,False,False,False,True,False,False,-19,-12,0.8999999999999999,-6,2.0,0.71,-0.8199999999999998,-4,1.2199999999999998,-2.0,2,-39,-10.0,12,8
Alex Chambers,Nadia Kassem,0,115.0,63,2.97,54,5.1,50,2.31,41,53,1.0,125.0,66,3.13,41,4.48,48,0.46,33,40,2.8,5,5,0,5,2,0,63.0,65.0,46.0,29.0,False,False,True,False,False,False,True,False,8,13,-1.7999999999999998,2,17.0,0.6199999999999992,-0.1599999999999997,-3,1.85,-2.0,0,13,-10.0,0,3
Junior Albini,Andrei Arlovski,0,264.0,74,3.98,51,6.08,52,1.54,37,100,0.0,240.0,77,3.82,45,3.22,57,0.37,35,76,0.2,14,6,0,34,24,0,75.0,75.0,34.0,46.0,False,True,False,False,False,True,False,False,2,6,-0.2,-5,-12.0,2.86,0.16000000000000014,-3,1.17,0.0,0,24,24.0,-20,-18
Ryan Benoit,Ashkan Mokhtarian,1,125.0,68,2.88,39,3.65,58,0.28,22,72,0.4,125.0,67,1.95,43,3.66,43,0.54,16,33,0.0,10,8,0,13,3,0,65.0,66.0,35.0,39.0,False,True,False,False,False,False,True,False,6,-4,0.4,15,-4.0,-0.010000000000000231,0.9299999999999999,1,-0.26,-1.0,0,39,0.0,-3,5
Jake Matthews,Bojan Velickovic,1,170.0,73,3.45,43,2.63,61,1.46,41,67,0.6,170.0,76,2.18,34,2.31,57,0.67,25,55,0.5,21,7,0,15,6,1,71.0,72.0,30.0,36.0,False,True,False,False,False,False,True,False,16,9,0.09999999999999998,4,-6.0,0.31999999999999984,1.27,-3,0.7899999999999999,-1.0,-1,12,0.0,6,1
